"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","PATENT_ENV","TOT","PC","A","2017",10.1,
"RUS","PATENT_ENV","TOT","PC","A","2018",9.18,
"RUS","PATENT_ENV","TOT","PC","A","2019",6.56,
"RWA","PATENT_ENV","TOT","PC","A","2003",100,
"RWA","PATENT_ENV","TOT","PC","A","2004",100,
"SAU","PATENT_ENV","TOT","PC","A","1975",50,
"SAU","PATENT_ENV","TOT","PC","A","1978",54.64,
"SAU","PATENT_ENV","TOT","PC","A","1980",25,
"SAU","PATENT_ENV","TOT","PC","A","1988",5.51,
"SAU","PATENT_ENV","TOT","PC","A","1990",21.46,
"SAU","PATENT_ENV","TOT","PC","A","1991",8.25,
"SAU","PATENT_ENV","TOT","PC","A","1992",62.5,
"SAU","PATENT_ENV","TOT","PC","A","1993",21.03,
"SAU","PATENT_ENV","TOT","PC","A","1995",11.49,
"SAU","PATENT_ENV","TOT","PC","A","1997",5.42,
"SAU","PATENT_ENV","TOT","PC","A","1998",17.8,
"SAU","PATENT_ENV","TOT","PC","A","1999",13.4,
"SAU","PATENT_ENV","TOT","PC","A","2000",22.29,
"SAU","PATENT_ENV","TOT","PC","A","2001",11.03,
"SAU","PATENT_ENV","TOT","PC","A","2002",19.55,
"SAU","PATENT_ENV","TOT","PC","A","2003",4.66,
"SAU","PATENT_ENV","TOT","PC","A","2004",22.69,
"SAU","PATENT_ENV","TOT","PC","A","2005",18.95,
"SAU","PATENT_ENV","TOT","PC","A","2006",22.39,
"SAU","PATENT_ENV","TOT","PC","A","2007",20.98,
"SAU","PATENT_ENV","TOT","PC","A","2008",15.66,
"SAU","PATENT_ENV","TOT","PC","A","2009",19.85,
"SAU","PATENT_ENV","TOT","PC","A","2010",13.86,
"SAU","PATENT_ENV","TOT","PC","A","2011",14.89,
"SAU","PATENT_ENV","TOT","PC","A","2012",23.8,
"SAU","PATENT_ENV","TOT","PC","A","2013",24,
"SAU","PATENT_ENV","TOT","PC","A","2014",21.73,
"SAU","PATENT_ENV","TOT","PC","A","2015",25.03,
"SAU","PATENT_ENV","TOT","PC","A","2016",21.23,
"SAU","PATENT_ENV","TOT","PC","A","2017",25.23,
"SAU","PATENT_ENV","TOT","PC","A","2018",15.53,
"SAU","PATENT_ENV","TOT","PC","A","2019",15.54,
"SEN","PATENT_ENV","TOT","PC","A","1977",100,
"SEN","PATENT_ENV","TOT","PC","A","1985",100,
"SEN","PATENT_ENV","TOT","PC","A","1986",50,
"SEN","PATENT_ENV","TOT","PC","A","1989",100,
"SEN","PATENT_ENV","TOT","PC","A","1998",26.32,
"SEN","PATENT_ENV","TOT","PC","A","2001",12.36,
"SEN","PATENT_ENV","TOT","PC","A","2004",17.67,
"SEN","PATENT_ENV","TOT","PC","A","2008",37.59,
"SEN","PATENT_ENV","TOT","PC","A","2009",44.44,
"SEN","PATENT_ENV","TOT","PC","A","2010",24.31,
"SEN","PATENT_ENV","TOT","PC","A","2011",24.63,
"SEN","PATENT_ENV","TOT","PC","A","2012",41.67,
"SEN","PATENT_ENV","TOT","PC","A","2015",25,
"SEN","PATENT_ENV","TOT","PC","A","2018",40,
"SEN","PATENT_ENV","TOT","PC","A","2019",42.92,
"SLE","PATENT_ENV","TOT","PC","A","2001",13.62,
"SLE","PATENT_ENV","TOT","PC","A","2002",9.09,
"SLE","PATENT_ENV","TOT","PC","A","2003",10.16,
"SLE","PATENT_ENV","TOT","PC","A","2004",8.42,
"SLE","PATENT_ENV","TOT","PC","A","2007",5.08,
"SLE","PATENT_ENV","TOT","PC","A","2008",15.01,
"SLE","PATENT_ENV","TOT","PC","A","2009",9.91,
"SLE","PATENT_ENV","TOT","PC","A","2012",24.81,
"SLE","PATENT_ENV","TOT","PC","A","2018",100,
"SLE","PATENT_ENV","TOT","PC","A","2019",57.08,
"SGP","PATENT_ENV","TOT","PC","A","1975",20,
"SGP","PATENT_ENV","TOT","PC","A","1978",31.55,
"SGP","PATENT_ENV","TOT","PC","A","1979",28.57,
"SGP","PATENT_ENV","TOT","PC","A","1983",18.18,
"SGP","PATENT_ENV","TOT","PC","A","1987",3.37,
"SGP","PATENT_ENV","TOT","PC","A","1988",4.96,
"SGP","PATENT_ENV","TOT","PC","A","1989",9.16,
"SGP","PATENT_ENV","TOT","PC","A","1990",11.73,
"SGP","PATENT_ENV","TOT","PC","A","1991",8.95,
"SGP","PATENT_ENV","TOT","PC","A","1992",4.88,
"SGP","PATENT_ENV","TOT","PC","A","1993",10.11,
"SGP","PATENT_ENV","TOT","PC","A","1994",4.33,
"SGP","PATENT_ENV","TOT","PC","A","1995",5.21,
"SGP","PATENT_ENV","TOT","PC","A","1996",3.06,
"SGP","PATENT_ENV","TOT","PC","A","1997",0.67,
"SGP","PATENT_ENV","TOT","PC","A","1998",4.47,
"SGP","PATENT_ENV","TOT","PC","A","1999",6.27,
"SGP","PATENT_ENV","TOT","PC","A","2000",3.11,
"SGP","PATENT_ENV","TOT","PC","A","2001",3.2,
"SGP","PATENT_ENV","TOT","PC","A","2002",2.75,
"SGP","PATENT_ENV","TOT","PC","A","2003",5.11,
"SGP","PATENT_ENV","TOT","PC","A","2004",6.28,
"SGP","PATENT_ENV","TOT","PC","A","2005",7.04,
"SGP","PATENT_ENV","TOT","PC","A","2006",6.06,
"SGP","PATENT_ENV","TOT","PC","A","2007",7.21,
"SGP","PATENT_ENV","TOT","PC","A","2008",10.9,
"SGP","PATENT_ENV","TOT","PC","A","2009",13.88,
"SGP","PATENT_ENV","TOT","PC","A","2010",11.87,
"SGP","PATENT_ENV","TOT","PC","A","2011",14.14,
"SGP","PATENT_ENV","TOT","PC","A","2012",12.23,
"SGP","PATENT_ENV","TOT","PC","A","2013",11.03,
"SGP","PATENT_ENV","TOT","PC","A","2014",10.84,
"SGP","PATENT_ENV","TOT","PC","A","2015",9.54,
"SGP","PATENT_ENV","TOT","PC","A","2016",9.97,
"SGP","PATENT_ENV","TOT","PC","A","2017",11.25,
"SGP","PATENT_ENV","TOT","PC","A","2018",8.01,
"SGP","PATENT_ENV","TOT","PC","A","2019",6.48,
"SVN","PATENT_ENV","TOT","PC","A","1982",10,
"SVN","PATENT_ENV","TOT","PC","A","1983",17.67,
"SVN","PATENT_ENV","TOT","PC","A","1984",8.33,
"SVN","PATENT_ENV","TOT","PC","A","1987",13.49,
"SVN","PATENT_ENV","TOT","PC","A","1988",12.85,
"SVN","PATENT_ENV","TOT","PC","A","1990",2.17,
"SVN","PATENT_ENV","TOT","PC","A","1992",8.82,
"SVN","PATENT_ENV","TOT","PC","A","1993",3.55,
"SVN","PATENT_ENV","TOT","PC","A","1994",9.46,
"SVN","PATENT_ENV","TOT","PC","A","1995",5.45,
"SVN","PATENT_ENV","TOT","PC","A","1996",9.77,
"SVN","PATENT_ENV","TOT","PC","A","1997",1.1,
"SVN","PATENT_ENV","TOT","PC","A","1998",4.58,
"SVN","PATENT_ENV","TOT","PC","A","1999",5.62,
"SVN","PATENT_ENV","TOT","PC","A","2000",5.38,
"SVN","PATENT_ENV","TOT","PC","A","2001",5.65,
"SVN","PATENT_ENV","TOT","PC","A","2002",6.14,
"SVN","PATENT_ENV","TOT","PC","A","2003",4.55,
"SVN","PATENT_ENV","TOT","PC","A","2004",3.77,
"SVN","PATENT_ENV","TOT","PC","A","2005",7.91,
"SVN","PATENT_ENV","TOT","PC","A","2006",4.46,
"SVN","PATENT_ENV","TOT","PC","A","2007",2.05,
"SVN","PATENT_ENV","TOT","PC","A","2008",4.03,
"SVN","PATENT_ENV","TOT","PC","A","2009",5.4,
"SVN","PATENT_ENV","TOT","PC","A","2010",6.14,
"SVN","PATENT_ENV","TOT","PC","A","2011",8.76,
"SVN","PATENT_ENV","TOT","PC","A","2012",9.2,
"SVN","PATENT_ENV","TOT","PC","A","2013",10.1,
"SVN","PATENT_ENV","TOT","PC","A","2014",10.11,
"SVN","PATENT_ENV","TOT","PC","A","2015",11,
"SVN","PATENT_ENV","TOT","PC","A","2016",12.38,
"SVN","PATENT_ENV","TOT","PC","A","2017",8.92,
"SVN","PATENT_ENV","TOT","PC","A","2018",8.91,
"SVN","PATENT_ENV","TOT","PC","A","2019",9.18,
"SOM","PATENT_ENV","TOT","PC","A","1992",100,
"SOM","PATENT_ENV","TOT","PC","A","2012",100,
"SOM","PATENT_ENV","TOT","PC","A","2013",100,
"ZAF","PATENT_ENV","TOT","PC","A","1962",7.69,
"ZAF","PATENT_ENV","TOT","PC","A","1963",12.12,
"ZAF","PATENT_ENV","TOT","PC","A","1964",5.56,
"ZAF","PATENT_ENV","TOT","PC","A","1966",4.35,
"ZAF","PATENT_ENV","TOT","PC","A","1967",10.26,
"ZAF","PATENT_ENV","TOT","PC","A","1968",2.27,
"ZAF","PATENT_ENV","TOT","PC","A","1969",2.86,
"ZAF","PATENT_ENV","TOT","PC","A","1972",7.69,
"ZAF","PATENT_ENV","TOT","PC","A","1973",18.46,
"ZAF","PATENT_ENV","TOT","PC","A","1974",8.26,
"ZAF","PATENT_ENV","TOT","PC","A","1975",4.66,
"ZAF","PATENT_ENV","TOT","PC","A","1976",10.77,
"ZAF","PATENT_ENV","TOT","PC","A","1977",13.66,
"ZAF","PATENT_ENV","TOT","PC","A","1978",16.74,
"ZAF","PATENT_ENV","TOT","PC","A","1979",10.32,
"ZAF","PATENT_ENV","TOT","PC","A","1980",11.72,
"ZAF","PATENT_ENV","TOT","PC","A","1981",10.68,
"ZAF","PATENT_ENV","TOT","PC","A","1982",9.74,
"ZAF","PATENT_ENV","TOT","PC","A","1983",7.38,
"ZAF","PATENT_ENV","TOT","PC","A","1984",6.19,
"ZAF","PATENT_ENV","TOT","PC","A","1985",4.3,
"ZAF","PATENT_ENV","TOT","PC","A","1986",8.37,
"ZAF","PATENT_ENV","TOT","PC","A","1987",10.99,
"ZAF","PATENT_ENV","TOT","PC","A","1988",11.87,
"ZAF","PATENT_ENV","TOT","PC","A","1989",10.98,
"ZAF","PATENT_ENV","TOT","PC","A","1990",15.25,
"ZAF","PATENT_ENV","TOT","PC","A","1991",11.93,
"ZAF","PATENT_ENV","TOT","PC","A","1992",8.16,
"ZAF","PATENT_ENV","TOT","PC","A","1993",8.77,
"ZAF","PATENT_ENV","TOT","PC","A","1994",9.2,
"ZAF","PATENT_ENV","TOT","PC","A","1995",7.58,
"ZAF","PATENT_ENV","TOT","PC","A","1996",9.16,
"ZAF","PATENT_ENV","TOT","PC","A","1997",14.95,
"ZAF","PATENT_ENV","TOT","PC","A","1998",7.44,
"ZAF","PATENT_ENV","TOT","PC","A","1999",8.54,
"ZAF","PATENT_ENV","TOT","PC","A","2000",7.83,
"ZAF","PATENT_ENV","TOT","PC","A","2001",12.28,
"ZAF","PATENT_ENV","TOT","PC","A","2002",15.01,
"ZAF","PATENT_ENV","TOT","PC","A","2003",8.04,
"ZAF","PATENT_ENV","TOT","PC","A","2004",10.43,
"ZAF","PATENT_ENV","TOT","PC","A","2005",12.74,
"ZAF","PATENT_ENV","TOT","PC","A","2006",9.31,
"ZAF","PATENT_ENV","TOT","PC","A","2007",11.62,
"ZAF","PATENT_ENV","TOT","PC","A","2008",13.09,
"ZAF","PATENT_ENV","TOT","PC","A","2009",11.77,
"ZAF","PATENT_ENV","TOT","PC","A","2010",13.91,
"ZAF","PATENT_ENV","TOT","PC","A","2011",11.45,
"ZAF","PATENT_ENV","TOT","PC","A","2012",10.93,
"ZAF","PATENT_ENV","TOT","PC","A","2013",11.3,
"ZAF","PATENT_ENV","TOT","PC","A","2014",13.1,
"ZAF","PATENT_ENV","TOT","PC","A","2015",16.92,
"ZAF","PATENT_ENV","TOT","PC","A","2016",6.53,
"ZAF","PATENT_ENV","TOT","PC","A","2017",7.48,
"ZAF","PATENT_ENV","TOT","PC","A","2018",9.3,
"ZAF","PATENT_ENV","TOT","PC","A","2019",10.47,
"LKA","PATENT_ENV","TOT","PC","A","1987",57.14,
"LKA","PATENT_ENV","TOT","PC","A","1989",25,
"LKA","PATENT_ENV","TOT","PC","A","1990",60,
"LKA","PATENT_ENV","TOT","PC","A","1991",50,
"LKA","PATENT_ENV","TOT","PC","A","1992",23.98,
"LKA","PATENT_ENV","TOT","PC","A","1993",71.26,
"LKA","PATENT_ENV","TOT","PC","A","1994",50,
"LKA","PATENT_ENV","TOT","PC","A","1995",54.64,
"LKA","PATENT_ENV","TOT","PC","A","1997",16.41,
"LKA","PATENT_ENV","TOT","PC","A","2000",11.33,
"LKA","PATENT_ENV","TOT","PC","A","2001",7.06,
"LKA","PATENT_ENV","TOT","PC","A","2002",25,
"LKA","PATENT_ENV","TOT","PC","A","2003",4.45,
"LKA","PATENT_ENV","TOT","PC","A","2004",6.92,
"LKA","PATENT_ENV","TOT","PC","A","2005",8.36,
"LKA","PATENT_ENV","TOT","PC","A","2006",11.76,
"LKA","PATENT_ENV","TOT","PC","A","2007",10.57,
"LKA","PATENT_ENV","TOT","PC","A","2008",3.13,
"LKA","PATENT_ENV","TOT","PC","A","2009",2.98,
"LKA","PATENT_ENV","TOT","PC","A","2010",8.53,
"LKA","PATENT_ENV","TOT","PC","A","2011",3.92,
"LKA","PATENT_ENV","TOT","PC","A","2012",14.81,
"LKA","PATENT_ENV","TOT","PC","A","2013",44.44,
"LKA","PATENT_ENV","TOT","PC","A","2014",7.69,
"LKA","PATENT_ENV","TOT","PC","A","2015",9.22,
"LKA","PATENT_ENV","TOT","PC","A","2016",1.89,
"LKA","PATENT_ENV","TOT","PC","A","2017",5.51,
"LKA","PATENT_ENV","TOT","PC","A","2018",7.03,
"LKA","PATENT_ENV","TOT","PC","A","2019",4.24,
"SDN","PATENT_ENV","TOT","PC","A","2005",50.72,
"SDN","PATENT_ENV","TOT","PC","A","2007",33.5,
"SDN","PATENT_ENV","TOT","PC","A","2009",36.61,
"SDN","PATENT_ENV","TOT","PC","A","2010",60.1,
"SDN","PATENT_ENV","TOT","PC","A","2013",50,
"SDN","PATENT_ENV","TOT","PC","A","2018",27.27,
"SDN","PATENT_ENV","TOT","PC","A","2019",50,
"SWZ","PATENT_ENV","TOT","PC","A","2006",23.92,
"SWZ","PATENT_ENV","TOT","PC","A","2007",31.16,
"SWZ","PATENT_ENV","TOT","PC","A","2013",25,
"SWZ","PATENT_ENV","TOT","PC","A","2014",40.8,
"SWZ","PATENT_ENV","TOT","PC","A","2015",18.03,
"SWZ","PATENT_ENV","TOT","PC","A","2019",60.24,
"SYR","PATENT_ENV","TOT","PC","A","1987",100,
"SYR","PATENT_ENV","TOT","PC","A","1990",100,
"SYR","PATENT_ENV","TOT","PC","A","1994",100,
"SYR","PATENT_ENV","TOT","PC","A","1995",35.34,
"SYR","PATENT_ENV","TOT","PC","A","1999",21.27,
"SYR","PATENT_ENV","TOT","PC","A","2000",18.12,
"SYR","PATENT_ENV","TOT","PC","A","2005",28.57,
"SYR","PATENT_ENV","TOT","PC","A","2010",5.66,
"SYR","PATENT_ENV","TOT","PC","A","2015",37.45,
"SYR","PATENT_ENV","TOT","PC","A","2018",66.67,
"TWN","PATENT_ENV","TOT","PC","A","1976",6,
"TWN","PATENT_ENV","TOT","PC","A","1977",16.67,
"TWN","PATENT_ENV","TOT","PC","A","1978",5.94,
"TWN","PATENT_ENV","TOT","PC","A","1979",8.18,
"TWN","PATENT_ENV","TOT","PC","A","1980",5.77,
"TWN","PATENT_ENV","TOT","PC","A","1982",10.26,
"TWN","PATENT_ENV","TOT","PC","A","1983",13.45,
"TWN","PATENT_ENV","TOT","PC","A","1984",12.31,
"TWN","PATENT_ENV","TOT","PC","A","1985",7.89,
"TWN","PATENT_ENV","TOT","PC","A","1986",3.54,
"TWN","PATENT_ENV","TOT","PC","A","1987",4.82,
"TWN","PATENT_ENV","TOT","PC","A","1988",3.42,
"TWN","PATENT_ENV","TOT","PC","A","1989",3.13,
"TWN","PATENT_ENV","TOT","PC","A","1990",3.26,
"TWN","PATENT_ENV","TOT","PC","A","1991",3.45,
"TWN","PATENT_ENV","TOT","PC","A","1992",5.55,
"TWN","PATENT_ENV","TOT","PC","A","1993",8.09,
"TWN","PATENT_ENV","TOT","PC","A","1994",5.24,
"TWN","PATENT_ENV","TOT","PC","A","1995",4.85,
"TWN","PATENT_ENV","TOT","PC","A","1996",4.23,
"TWN","PATENT_ENV","TOT","PC","A","1997",2.96,
"TWN","PATENT_ENV","TOT","PC","A","1998",2.93,
"TWN","PATENT_ENV","TOT","PC","A","1999",3.06,
"TWN","PATENT_ENV","TOT","PC","A","2000",3.16,
"TWN","PATENT_ENV","TOT","PC","A","2001",3.07,
"TWN","PATENT_ENV","TOT","PC","A","2002",3.79,
"TWN","PATENT_ENV","TOT","PC","A","2003",3.9,
"TWN","PATENT_ENV","TOT","PC","A","2004",4.89,
"TWN","PATENT_ENV","TOT","PC","A","2005",4.38,
"TWN","PATENT_ENV","TOT","PC","A","2006",5.18,
"TWN","PATENT_ENV","TOT","PC","A","2007",5.55,
"TWN","PATENT_ENV","TOT","PC","A","2008",6.39,
"TWN","PATENT_ENV","TOT","PC","A","2009",7.77,
"TWN","PATENT_ENV","TOT","PC","A","2010",8.05,
"TWN","PATENT_ENV","TOT","PC","A","2011",7.84,
"TWN","PATENT_ENV","TOT","PC","A","2012",7.76,
"TWN","PATENT_ENV","TOT","PC","A","2013",7.04,
"TWN","PATENT_ENV","TOT","PC","A","2014",6.95,
"TWN","PATENT_ENV","TOT","PC","A","2015",7.25,
"TWN","PATENT_ENV","TOT","PC","A","2016",7.49,
"TWN","PATENT_ENV","TOT","PC","A","2017",6.79,
"TWN","PATENT_ENV","TOT","PC","A","2018",6.07,
"TWN","PATENT_ENV","TOT","PC","A","2019",5.43,
"TJK","PATENT_ENV","TOT","PC","A","2004",56.25,
"TJK","PATENT_ENV","TOT","PC","A","2005",19.76,
"TJK","PATENT_ENV","TOT","PC","A","2018",33.33,
"TZA","PATENT_ENV","TOT","PC","A","1997",100,
"TZA","PATENT_ENV","TOT","PC","A","1998",100,
"TZA","PATENT_ENV","TOT","PC","A","1999",100,
"TZA","PATENT_ENV","TOT","PC","A","2006",41.21,
"TZA","PATENT_ENV","TOT","PC","A","2010",10,
"TZA","PATENT_ENV","TOT","PC","A","2014",11.66,
"THA","PATENT_ENV","TOT","PC","A","1982",33.33,
"THA","PATENT_ENV","TOT","PC","A","1987",10,
"THA","PATENT_ENV","TOT","PC","A","1991",23.09,
"THA","PATENT_ENV","TOT","PC","A","1992",16,
"THA","PATENT_ENV","TOT","PC","A","1993",23.75,
"THA","PATENT_ENV","TOT","PC","A","1994",32.62,
"THA","PATENT_ENV","TOT","PC","A","1995",4.62,
"THA","PATENT_ENV","TOT","PC","A","1996",8.45,
"THA","PATENT_ENV","TOT","PC","A","1999",1.22,
"THA","PATENT_ENV","TOT","PC","A","2000",5.38,
"THA","PATENT_ENV","TOT","PC","A","2001",5.31,
"THA","PATENT_ENV","TOT","PC","A","2002",12.36,
"THA","PATENT_ENV","TOT","PC","A","2003",11.23,
"THA","PATENT_ENV","TOT","PC","A","2004",10.31,
"THA","PATENT_ENV","TOT","PC","A","2005",7.83,
"THA","PATENT_ENV","TOT","PC","A","2006",8.84,
"THA","PATENT_ENV","TOT","PC","A","2007",13.63,
"THA","PATENT_ENV","TOT","PC","A","2008",7.92,
"THA","PATENT_ENV","TOT","PC","A","2009",10.81,
"THA","PATENT_ENV","TOT","PC","A","2010",17.49,
"THA","PATENT_ENV","TOT","PC","A","2011",12.77,
"THA","PATENT_ENV","TOT","PC","A","2012",11.97,
"THA","PATENT_ENV","TOT","PC","A","2013",10.36,
"THA","PATENT_ENV","TOT","PC","A","2014",11.63,
"THA","PATENT_ENV","TOT","PC","A","2015",18.97,
"THA","PATENT_ENV","TOT","PC","A","2016",13.73,
"THA","PATENT_ENV","TOT","PC","A","2017",11.6,
"THA","PATENT_ENV","TOT","PC","A","2018",11.26,
"THA","PATENT_ENV","TOT","PC","A","2019",7.53,
"TGO","PATENT_ENV","TOT","PC","A","2007",28.21,
"TGO","PATENT_ENV","TOT","PC","A","2013",50,
"TGO","PATENT_ENV","TOT","PC","A","2015",76.91,
"TTO","PATENT_ENV","TOT","PC","A","1973",100,
"TTO","PATENT_ENV","TOT","PC","A","1985",100,
"TTO","PATENT_ENV","TOT","PC","A","1990",100,
"TTO","PATENT_ENV","TOT","PC","A","1995",100,
"TTO","PATENT_ENV","TOT","PC","A","1996",42.92,
"TTO","PATENT_ENV","TOT","PC","A","1997",2.91,
"TTO","PATENT_ENV","TOT","PC","A","1998",25.09,
"TTO","PATENT_ENV","TOT","PC","A","1999",100,
"TTO","PATENT_ENV","TOT","PC","A","2002",8.22,
"TTO","PATENT_ENV","TOT","PC","A","2005",10,
"TTO","PATENT_ENV","TOT","PC","A","2006",5.35,
"TTO","PATENT_ENV","TOT","PC","A","2007",3.19,
"TTO","PATENT_ENV","TOT","PC","A","2010",11.15,
"TTO","PATENT_ENV","TOT","PC","A","2011",20,
"TTO","PATENT_ENV","TOT","PC","A","2014",49.86,
"TTO","PATENT_ENV","TOT","PC","A","2017",8.45,
"TUN","PATENT_ENV","TOT","PC","A","1986",50,
"TUN","PATENT_ENV","TOT","PC","A","1993",10.35,
"TUN","PATENT_ENV","TOT","PC","A","1995",40.12,
"TUN","PATENT_ENV","TOT","PC","A","1996",13.05,
"TUN","PATENT_ENV","TOT","PC","A","1998",11.19,
"TUN","PATENT_ENV","TOT","PC","A","2002",1.84,
"TUN","PATENT_ENV","TOT","PC","A","2004",2.75,
"TUN","PATENT_ENV","TOT","PC","A","2005",14.59,
"TUN","PATENT_ENV","TOT","PC","A","2006",5.71,
"TUN","PATENT_ENV","TOT","PC","A","2007",12.7,
"TUN","PATENT_ENV","TOT","PC","A","2008",14.67,
"TUN","PATENT_ENV","TOT","PC","A","2009",13.39,
"TUN","PATENT_ENV","TOT","PC","A","2010",20.3,
"TUN","PATENT_ENV","TOT","PC","A","2011",17.5,
"TUN","PATENT_ENV","TOT","PC","A","2012",22.92,
"TUN","PATENT_ENV","TOT","PC","A","2013",9.37,
"TUN","PATENT_ENV","TOT","PC","A","2014",3.29,
"TUN","PATENT_ENV","TOT","PC","A","2015",28.34,
"TUN","PATENT_ENV","TOT","PC","A","2016",19.39,
"TUN","PATENT_ENV","TOT","PC","A","2017",15,
"TUN","PATENT_ENV","TOT","PC","A","2018",20.34,
"TUN","PATENT_ENV","TOT","PC","A","2019",5.66,
"TKM","PATENT_ENV","TOT","PC","A","2015",100,
"TKM","PATENT_ENV","TOT","PC","A","2017",100,
"TKM","PATENT_ENV","TOT","PC","A","2018",100,
"UGA","PATENT_ENV","TOT","PC","A","2017",13.51,
"UGA","PATENT_ENV","TOT","PC","A","2018",13.62,
"UKR","PATENT_ENV","TOT","PC","A","1989",14.64,
"UKR","PATENT_ENV","TOT","PC","A","1990",8.58,
"UKR","PATENT_ENV","TOT","PC","A","1991",16.96,
"UKR","PATENT_ENV","TOT","PC","A","1992",7.64,
"UKR","PATENT_ENV","TOT","PC","A","1993",14.3,
"UKR","PATENT_ENV","TOT","PC","A","1994",7.65,
"UKR","PATENT_ENV","TOT","PC","A","1995",10.88,
"UKR","PATENT_ENV","TOT","PC","A","1996",11.53,
"UKR","PATENT_ENV","TOT","PC","A","1997",9.81,
"UKR","PATENT_ENV","TOT","PC","A","1998",11.84,
"UKR","PATENT_ENV","TOT","PC","A","1999",8,
"UKR","PATENT_ENV","TOT","PC","A","2000",9.16,
"UKR","PATENT_ENV","TOT","PC","A","2001",12.77,
"UKR","PATENT_ENV","TOT","PC","A","2002",11.88,
"UKR","PATENT_ENV","TOT","PC","A","2003",12.2,
"UKR","PATENT_ENV","TOT","PC","A","2004",13.29,
"UKR","PATENT_ENV","TOT","PC","A","2005",12.96,
"UKR","PATENT_ENV","TOT","PC","A","2006",14.95,
"UKR","PATENT_ENV","TOT","PC","A","2007",13.17,
"UKR","PATENT_ENV","TOT","PC","A","2008",18.32,
"UKR","PATENT_ENV","TOT","PC","A","2009",18.71,
"UKR","PATENT_ENV","TOT","PC","A","2010",15.84,
"UKR","PATENT_ENV","TOT","PC","A","2011",14.89,
"UKR","PATENT_ENV","TOT","PC","A","2012",10.85,
"UKR","PATENT_ENV","TOT","PC","A","2013",10.18,
"UKR","PATENT_ENV","TOT","PC","A","2014",9.95,
"UKR","PATENT_ENV","TOT","PC","A","2015",9.41,
"UKR","PATENT_ENV","TOT","PC","A","2016",8.08,
"UKR","PATENT_ENV","TOT","PC","A","2017",14.43,
"UKR","PATENT_ENV","TOT","PC","A","2018",9.66,
"UKR","PATENT_ENV","TOT","PC","A","2019",13.77,
"ARE","PATENT_ENV","TOT","PC","A","1988",25,
"ARE","PATENT_ENV","TOT","PC","A","1989",50,
"ARE","PATENT_ENV","TOT","PC","A","1991",50,
"ARE","PATENT_ENV","TOT","PC","A","1995",12.36,
"ARE","PATENT_ENV","TOT","PC","A","1996",13.62,
"ARE","PATENT_ENV","TOT","PC","A","1997",36.06,
"ARE","PATENT_ENV","TOT","PC","A","1998",57.14,
"ARE","PATENT_ENV","TOT","PC","A","2000",4.53,
"ARE","PATENT_ENV","TOT","PC","A","2001",11.76,
"ARE","PATENT_ENV","TOT","PC","A","2002",2.89,
"ARE","PATENT_ENV","TOT","PC","A","2003",4.9,
"ARE","PATENT_ENV","TOT","PC","A","2004",13.47,
"ARE","PATENT_ENV","TOT","PC","A","2005",11.52,
"ARE","PATENT_ENV","TOT","PC","A","2006",5.82,
"ARE","PATENT_ENV","TOT","PC","A","2007",7.86,
"ARE","PATENT_ENV","TOT","PC","A","2008",12.84,
"ARE","PATENT_ENV","TOT","PC","A","2009",15.01,
"ARE","PATENT_ENV","TOT","PC","A","2010",14.45,
"ARE","PATENT_ENV","TOT","PC","A","2011",19.82,
"ARE","PATENT_ENV","TOT","PC","A","2012",12.25,
"ARE","PATENT_ENV","TOT","PC","A","2013",14.09,
"ARE","PATENT_ENV","TOT","PC","A","2014",11.35,
"ARE","PATENT_ENV","TOT","PC","A","2015",15.98,
"ARE","PATENT_ENV","TOT","PC","A","2016",6.32,
"ARE","PATENT_ENV","TOT","PC","A","2017",12.98,
"ARE","PATENT_ENV","TOT","PC","A","2018",9.36,
"ARE","PATENT_ENV","TOT","PC","A","2019",7.45,
"URY","PATENT_ENV","TOT","PC","A","1976",50,
"URY","PATENT_ENV","TOT","PC","A","1993",26.11,
"URY","PATENT_ENV","TOT","PC","A","1996",38.1,
"URY","PATENT_ENV","TOT","PC","A","1999",8.1,
"URY","PATENT_ENV","TOT","PC","A","2001",7.14,
"URY","PATENT_ENV","TOT","PC","A","2002",2.98,
"URY","PATENT_ENV","TOT","PC","A","2003",5.43,
"URY","PATENT_ENV","TOT","PC","A","2004",6.68,
"URY","PATENT_ENV","TOT","PC","A","2005",5.8,
"URY","PATENT_ENV","TOT","PC","A","2007",9.13,
"URY","PATENT_ENV","TOT","PC","A","2008",8.16,
"URY","PATENT_ENV","TOT","PC","A","2009",2.6,
"URY","PATENT_ENV","TOT","PC","A","2010",5.25,
"URY","PATENT_ENV","TOT","PC","A","2011",8.98,
"URY","PATENT_ENV","TOT","PC","A","2012",14.49,
"URY","PATENT_ENV","TOT","PC","A","2013",22.87,
"URY","PATENT_ENV","TOT","PC","A","2014",20.75,
"URY","PATENT_ENV","TOT","PC","A","2015",5.24,
"URY","PATENT_ENV","TOT","PC","A","2016",12.31,
"URY","PATENT_ENV","TOT","PC","A","2018",3.37,
"URY","PATENT_ENV","TOT","PC","A","2019",15,
"UZB","PATENT_ENV","TOT","PC","A","1993",40,
"UZB","PATENT_ENV","TOT","PC","A","1999",14.29,
"UZB","PATENT_ENV","TOT","PC","A","2000",66.67,
"UZB","PATENT_ENV","TOT","PC","A","2001",33.33,
